WellID,PointID,OBJECTID,DepthToWater,DepthToWaterBGS,LevelStatus,DataQuality,MPHeight,MeasurementMethod,MeasuredBy,DataSource,MeasuringAgency,SiteNotes,LevelStatement,GlobalID,SSMA_TimeStamp,PublicRelease,Geometry,DateMeasured,TimeMeasured,TimeDatum
333EA482-7A9C-45FE-897F-452790B6A87F,TC-240,362390,345.09,343.54,,1,1.55,S,TK,S,NMBGMR,Last dry spots but both clear.,,0FE07F71-AC32-49E8-9E83-02E5D75945CA,0x000000000005F955,true,,2015-06-02,,
333EA482-7A9C-45FE-897F-452790B6A87F,TC-240,19447,344.92,343.37003,,1,1.55,S,TK,S,NMBGMR,Well top appears to have been changed.,,22680661-60DC-4DCE-8045-062688911AA7,0x0000000000060DB2,true,,2014-09-02,,
333EA482-7A9C-45FE-897F-452790B6A87F,TC-240,362068,345.04,343.49002,,1,1.55,S,TK,S,NMBGMR,,,53E56995-7895-4DB6-99D9-0B6917D98DEC,0x0000000000062E29,true,,2015-03-17,,
333EA482-7A9C-45FE-897F-452790B6A87F,TC-240,14386,344.08,342.53,,1,1.55,S,KR,S,NMBGMR,,,507325DC-D5FD-4D3E-82B7-1181D06340FB,0x00000000000653AA,true,,2013-06-21,,
333EA482-7A9C-45FE-897F-452790B6A87F,TC-240,363398,345.18,343.63,,1,1.55,S,KR,S,NMBGMR,,,52D3803A-C38E-444F-950A-E466CCEB5542,0x00000000000B7406,true,,2015-08-25,,
333EA482-7A9C-45FE-897F-452790B6A87F,TC-240,14203,343.58,342.03,,1,1.55,S,Bureau,S,NMBGMR,Measured as part of Taos Plateau study,,F73DFE4C-41A7-486F-83A2-F694943922F3,0x00000000000BE53D,true,,2010-11-12,,
333EA482-7A9C-45FE-897F-452790B6A87F,TC-240,411355,344,344,,U0,0,T,,A,USGS,,,46F1A6CC-0FBB-EE48-9290-4A5F413B1BB2,0x000000000007B6FD,true,,1972-09-29,,
3349A8F1-E3BC-4829-8B96-EF6F46C50AA6,TC-249,19392,485,483.7,,,1.3,R,,G,,"Dames & Moore, April 11, 1986",,AF327EB9-E96C-4847-B650-E70FF0058D76,0x00000000000B8480,true,,1985-10-24,,
3349A8F1-E3BC-4829-8B96-EF6F46C50AA6,TC-249,19394,485.4,484.1,,,1.3,R,,G,,"Dames & Moore, April 11, 1986",,189F75D1-6A24-45FA-8FB5-849AB30FC480,0x000000000009243F,true,,1986-01-17,,
3349A8F1-E3BC-4829-8B96-EF6F46C50AA6,TC-249,19393,484.7,483.40002,,,1.3,R,,G,,"Dames & Moore, April 11, 1986",,3BAC8B07-CC84-4510-8B1D-400810519719,0x0000000000077684,true,,1985-11-21,,
3349A8F1-E3BC-4829-8B96-EF6F46C50AA6,TC-249,14204,485.35,484.05002,,1,1.3,S,Bureau,S,NMBGMR,Measured as part of Taos Plateau study,,DDD6B0F1-8600-4E04-AA30-FC41B0A2CD13,0x00000000000C07FC,true,,2010-11-12,,
3349A8F1-E3BC-4829-8B96-EF6F46C50AA6,TC-249,14347,497,495.7,,3,1.3,S,ST,S,NMBGMR,Approximate WL; very difficult to measure,,5603BA42-4A0B-4F57-B721-CE7059BDB741,0x00000000000AEBEA,true,,2012-11-08,,
3349A8F1-E3BC-4829-8B96-EF6F46C50AA6,TC-249,355802,487,487,,U0,0,R,,A,USGS,,,5D20ED98-B3B2-4B7C-B029-3EE83C4BDF12,0x0000000000076F46,true,,1972-09-29,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17048,168,168,,,0,Z,GCR,Z,,interpolated from contoured water levels from 1950s data,,A48CE39B-9A03-46CD-B7B8-5B4F5114C03E,0x00000000000820A9,true,,1955-01-01,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17060,211.91,211.91,,,0,S,NESWCD,A,NESWCD,,,C69FD84B-A60A-4A7C-8157-573E91C75CD8,0x00000000000806DD,true,,2012-01-02,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17058,216.01,216.01,,,0,S,NESWCD,A,NESWCD,,,95471CFA-83FB-47E9-BA53-4F5F4E6A5C2C,0x000000000007D5B8,true,,2012-08-01,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17059,215.74,215.74,,,0,S,NESWCD,A,NESWCD,,,20A1A13D-8E77-4ED2-B719-73579DB2E96D,0x000000000008B7E1,true,,2013-01-06,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17061,212.2,212.2,,,0,S,NESWCD,A,NESWCD,,,85F88860-A6A8-4348-AD86-E23AABFF6EB8,0x00000000000B6665,true,,2011-08-13,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17053,211.04,211.04,T,U2,0,S,USGS,A,USGS,,,6CE5C5F5-014B-42DB-904D-F7D44B28AD6C,0x00000000000BECD0,true,,2009-08-26,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17051,209.96,209.96,,U2,0,S,USGS,A,USGS,,,A12CC398-275F-4974-8EC2-F7BD3F5FB55B,0x00000000000BEC50,true,,2010-08-24,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17054,210.56,210.56,,U2,0,S,NESWCD,A,USGS,,,A23B7567-6590-4921-BE4A-8A6A3323E9C1,0x00000000000948BB,true,,2009-02-09,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17047,167.8,167.8,,U2,0,S,,A,USGS,"
corrected usgs wl to dtw from mp",NMBG hydrologists may have edited USGS data; results may not match with USGS.,36EB2363-DD96-49B5-81BC-9942E479525E,0x000000000009A3F3,true,,1981-02-02,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17055,209.15,209.15,,U2,0,S,USGS,A,USGS,,,738AABA9-6A53-4D22-B046-A1F980EADC65,0x000000000009DA26,true,,2008-09-16,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17050,211.4,211.4,,U1,0,S,NESWCD,A,USGS,,,7857DF3B-9738-4EB5-97F6-B51ACF18D2A6,0x00000000000A4FFB,true,,2011-01-14,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17049,174.3,174.3,,U2,0,S,,A,USGS,,NMBG hydrologists may have edited USGS data; results may not match with USGS.,35B00E03-ADFC-447B-9D56-D0025E439CE9,0x00000000000AF581,true,,1991-01-31,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17057,207.3,207.3,,U2,0,S,USGS,A,USGS,,,38D073A3-8CF5-4F16-B353-3D0EE3C91E10,0x00000000000763C5,true,,2007-08-16,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17052,212.52,212.52,,U2,0,S,USGS,A,USGS,,,11697487-1992-43E9-ADD5-6B25E83F6A10,0x0000000000088465,true,,2010-01-15,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17062,181.04,181.04,,U2,0,S,,A,USGS,"
corrected usgs wl to dtw from mp",NMBG hydrologists may have edited USGS data; results may not match with USGS.,7EED6C76-C7A0-4A4D-BCF0-0F0FF3F2B16D,0x0000000000064482,true,,1996-01-25,,
8B8D2909-0303-48BB-B977-18DD991B41EE,UC-0001,17056,206.9,206.9,,U1,0,S,USGS,A,USGS,,,431D0FAD-EE1F-4A1E-9FDA-05BE230E07F5,0x0000000000060B33,true,,2008-02-19,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17079,225,225,,,0,Z,GCR,Z,,linear projection of hydrograph to 1955,,FD6508BD-744E-4890-A54B-9F3B980382E2,0x000000000009C96B,true,,1955-01-02,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17076,246.31,243.91,,,2.4,S,NESWCD,A,NESWCD,,,97BDCBA5-5255-4207-B9FC-BA6BF1C4999F,0x00000000000A707C,true,,2012-01-06,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17074,244.43,242.03,,,2.4,S,NESWCD,A,NESWCD,,,552F8496-8C78-4F6B-8249-9319899D245E,0x0000000000097E29,true,,2012-08-01,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17078,244.8,242.40001,,,2.4,S,NESWCD,A,NESWCD,,,1831B391-375A-4FFD-AEFB-3E47FE083C03,0x0000000000076B41,true,,2013-01-06,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,362139,,,D,,0,S,USGS,A,USGS,,,A90C50D2-D8E5-441F-A727-386FCCD171D9,0x0000000000074680,true,,2011-08-30,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17072,223.6,223.6,,U2,0,U,,A,USGS,DTW reported bgs,,0B8475F1-DFE9-41C4-BC0B-640054667D59,0x00000000000857B7,true,,1981-02-17,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17065,257.9,257.9,,,0,S,USGS,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,4EF7D9EE-56AF-4346-B830-57FF47A76EFA,0x0000000000080BA8,true,,2008-02-27,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17063,223.48,223.48,,U2,0,S,,A,USGS,DTW reported bgs. Used USGS date.,,B1F67436-C4C2-48E2-A822-130F1BD40D9B,0x0000000000065D6A,true,,1996-01-26,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17071,248.88,248.88,,,0,S,NESWCD,A,USGS,DTW reported bgs. Date verified.,,D8D5E754-A495-4AEE-9CEF-22E8813FC120,0x000000000006C134,true,,2011-01-03,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17067,251.49,251.49,,,0,S,NESWCD,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,BC10F70E-10D5-4850-9ACA-97FBBC8B5D14,0x0000000000099C3E,true,,2009-02-11,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17070,,,D,,0,S,USGS,A,USGS,Going w/USGS date on this as ours was arbitrary.,,B1B623FE-5516-4D18-B3E5-735E3F931C9E,0x000000000008B814,true,,2010-08-25,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17069,249.78,249.78,,,0,S,USGS,A,USGS,DTW reported bgs. Date verified.,,67A0A403-6C07-4303-AD97-7872CA670E26,0x000000000008D832,true,,2010-01-19,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17068,256.1,256.1,,U2,0,S,USGS,A,USGS,DTW reported bgs. Date verified.,,AD2BF531-E176-4391-A3A2-7AA6AFFF2B0E,0x000000000008E602,true,,2009-08-26,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17064,260.15,260.15,S,U2,0,S,USGS,A,USGS,DTW reported bgs,NMBG hydrologists may have edited USGS data; results may not match with USGS.,FEBCBB80-1D40-4FDC-8579-F235C8D65D46,0x00000000000BC9AF,true,,2007-08-17,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17073,221.73,221.73,,U2,0,S,,A,USGS,DTW reported bgs,,8109875B-3AA7-4C6C-AA90-EF606D02309A,0x00000000000BB863,true,,1991-02-01,,
0DBB25A1-6339-4828-A3BE-B16A39BE6B14,UC-0002,17066,261.08,261.08,,U2,0,S,USGS,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,BF2A0667-A713-4DB5-8D12-F1A2F71F20B2,0x00000000000BC63C,true,,2008-09-17,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,17085,187,186.1,,,0.9,Z,GCR,Z,,assuming 1955 level equal to 1965 SWL,,5FC14944-F6E0-452F-8023-B62F5696C9F1,0x00000000000A5695,true,,1955-01-02,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,17090,215.2,214.3,,,0.9,S,NESWCD,A,NESWCD,,,FC5754C6-F00A-44A5-8CFC-9EDCA0D8A151,0x000000000009C6F6,true,,2013-01-06,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,17089,256.95,256.05002,,,0.9,S,NESWCD,A,NESWCD,,,1AC75809-474E-4594-848B-1D67A9265409,0x0000000000069EC3,true,,2012-08-01,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,17082,202.1,201.20001,,,0.9,S,NESWCD,A,NESWCD,,,46D0605C-83B9-4648-BE64-056BC1CC6C81,0x000000000006092E,true,,2010-01-01,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,17091,271.26,270.36002,,,0.9,S,NESWCD,A,NESWCD,,,2F03E7DC-984E-4FD6-849C-D076FA0DF519,0x00000000000AF844,true,,2011-08-21,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,17093,212.38,211.48001,,,0.9,S,NESWCD,A,NESWCD,,,BEBADF39-07FC-4656-B679-FB2A95AE7CEA,0x00000000000C0147,true,,2012-01-06,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,17080,203.36,203.36,,U2,0,S,NESWCD,A,USGS,,,EBFB2B2B-4441-44F8-9C43-ED600BAE8579,0x00000000000BABDD,true,,2011-01-03,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,362366,210.2,210.2,,U2,0,S,USGS,A,USGS,WL reported bgs.,,CB373E56-844D-436A-8D71-2BB0E8A48149,0x000000000006F738,true,,2010-02-20,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,17081,259.82,259.82,,U2,0,S,USGS,A,USGS,,,2A3342A5-6312-4238-830E-408E9C155EE1,0x00000000000779B8,true,,2010-08-25,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,17095,178.9,178.9,,,0,S,USGS,A,USGS,WL reported bgs.,,CC9F3C9E-AEA0-4649-9C5A-3FADC643B7F8,0x000000000007741F,true,,1981-01-31,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,17088,170.54,170.54,,U2,0,S,,A,USGS,WL reported bgs.,,C945154E-9EE2-496F-824A-3A2DC52C42D9,0x0000000000075186,true,,1991-01-24,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,17086,239.51,239.51,,,0,S,USGS,A,USGS,WL reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,9D7F2F48-08D0-4911-92B4-2F85530428F0,0x0000000000070F4C,true,,2008-08-06,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,17084,230.38,230.38,,U2,0,S,NESWCD,A,USGS,WL reported bgs.,,936155F8-B1B8-4F14-BC0B-4FF577512239,0x000000000007D983,true,,2009-02-13,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,362365,271.07,271.07,,U2,0,S,USGS,A,USGS,,,A500995F-09A6-45C1-AB7B-9F1C9D484589,0x000000000009C89A,true,,2011-09-01,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,17087,239.4,239.4,,U1,0,S,USGS,A,USGS,WL reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,B28929CE-6EC1-403F-8C80-A1E68CD1FCB9,0x000000000009D9A6,true,,2008-02-02,,
EFEC1E65-6C2B-4E44-88E1-A50FE09E7811,UC-0003,373080,,,O,,0,S,,A,USGS,,,46710910-46D3-4FF4-8957-78031C16637A,0x000000000008D555,true,,2007-08-17,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17099,136,136,,,0,Z,GCR,Z,,interpolated from contoured water levels from 1950s data,,B7C8B07B-A986-441F-A611-C430C1B0891B,0x00000000000AACBF,true,,1955-01-01,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17101,137.98,135.87999,,,2.1,S,NESWCD,A,NESWCD,,,B6CF7434-0395-4914-832C-C513DBE5E3C2,0x00000000000AB22A,true,,2012-01-05,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17102,135.9,133.79999,,,2.1,S,NESWCD,A,NESWCD,,,C07053F5-B375-45B5-96E6-8143D8E47F38,0x0000000000090FC8,true,,2013-01-06,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17111,135.74,133.64,,,2.1,S,NESWCD,A,NESWCD,,,766A6F36-BD27-4785-8C2F-372ABE3051E4,0x0000000000073E3D,true,,2012-08-01,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17098,94.6,94.6,,U2,0,U,,A,USGS,DTW reported bgs.,,3DC1850A-3FB4-4374-B3DE-3ED10439D5C6,0x0000000000076E9D,true,,1981-01-28,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17103,145.38,145.38,,U2,0,S,USGS,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,014F2F3B-D668-498C-9182-6BC8295D0062,0x0000000000088888,true,,2008-08-06,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17109,137.8,137.8,,U2,0,S,USGS,A,USGS,DTW reported bgs. Date verified.,,1936BF9E-D407-4EFD-86E9-668D726A961D,0x000000000008682B,true,,2010-01-19,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17108,136.26,136.26,,U2,0,S,USGS,A,USGS,DTW reported bgs. Going w/USGS date.,,C86898A8-BD67-4664-97F6-0BDA7F0DAFF2,0x00000000000630E8,true,,2010-08-26,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17097,143.78,143.78,,U2,0,S,USGS,A,USGS,DTW reported bgs. Date verified.,,23F66CFA-F697-4C84-83D3-C5761BB19A01,0x00000000000AB4A2,true,,2009-08-26,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17106,124.76,124.76,,U2,0,S,,A,USGS,DTW reported bgs,,95770C7D-40FF-411E-ACE9-A4F47F5A6389,0x000000000009EC8A,true,,1996-01-24,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17110,135.16,135.16,,U2,0,S,NESWCD,A,USGS,DTW reported bgs. Date verified.,,B803565E-89F1-4C87-B91E-B1D7B135141D,0x00000000000A3C08,true,,2009-01-31,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17107,138.1,138.1,,U1,0,S,NESWCD,A,USGS,DTW reported bgs. Date verified.,,B2B0684E-48FE-428D-ACF9-B580345E2D57,0x00000000000A527B,true,,2011-01-05,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17096,134.56,134.56,,U2,0,S,USGS,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,E4403A96-49AA-49A6-B479-E62D7A0328F0,0x00000000000B7F10,true,,2007-08-15,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17105,137.5,137.5,,,0,S,USGS,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,57E8AAB4-0232-421A-B7BF-E59D9BFA743E,0x00000000000B7B8C,true,,2008-02-02,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,362364,135.74,135.74,,U2,0,S,USGS,A,USGS,DTW reported bgs.,,AAAF1C95-412B-4C3A-8B5B-D903F4D594D1,0x00000000000B2DCC,true,,2011-08-31,,
DC468F20-D4C5-419C-9491-014E39BAB680,UC-0004,17104,125.78,125.78,,U2,0,U,,A,USGS,DTW reported bgs,,A6FE76EC-43DC-4D21-A20B-DE481E09C27B,0x00000000000B4E3F,true,,1986-02-04,,
18D20B85-B473-4329-88A1-A33F94AE2864,UC-0005,17114,101,101,,,0,Z,GCR,Z,,interpolated from contoured water levels from 1950s data,,E6E932CE-626A-483E-A24D-7C558CCB8165,0x000000000008F09A,true,,1955-01-01,,
18D20B85-B473-4329-88A1-A33F94AE2864,UC-0005,17120,157.3,157.3,,,0,S,NESWCD,A,NESWCD,,,80324B9E-346E-4F2D-A725-9600E5B27576,0x0000000000098F95,true,,2012-08-01,,
18D20B85-B473-4329-88A1-A33F94AE2864,UC-0005,17124,158.2,158.2,,,0,S,NESWCD,A,NESWCD,,,5732FF6B-9D35-40D8-901B-943FACE6F563,0x0000000000098534,true,,2013-01-06,,
18D20B85-B473-4329-88A1-A33F94AE2864,UC-0005,17122,159.74,159.74,,,0,S,NESWCD,A,NESWCD,,,451E6323-3A0E-43AF-9CE0-8ABB7FEC2C92,0x0000000000094ACE,true,,2012-01-07,,
18D20B85-B473-4329-88A1-A33F94AE2864,UC-0005,17118,162.84,162.84,,,0,S,NESWCD,A,NESWCD,,,ED93B261-4413-4AFA-89C5-30B405E2D116,0x000000000007168A,true,,2011-08-05,,
18D20B85-B473-4329-88A1-A33F94AE2864,UC-0005,17123,146.82,146.82,,U2,0,S,NESWCD,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,CAB90D59-2F98-40ED-9A7C-290CBD552148,0x000000000006E710,true,,2009-02-24,,
18D20B85-B473-4329-88A1-A33F94AE2864,UC-0005,17113,118.3,118.3,,U2,0,S,,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,5F8905DF-63CE-4EA8-BA29-4C5EC214A603,0x000000000007C332,true,,1991-01-30,,
18D20B85-B473-4329-88A1-A33F94AE2864,UC-0005,17125,154,154,,U2,0,S,USGS,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,5773D489-D714-4FF8-A678-BD402F65B306,0x00000000000A8204,true,,2007-08-15,,
18D20B85-B473-4329-88A1-A33F94AE2864,UC-0005,17119,167.39,167.39,S,U2,0,S,USGS,A,USGS,DTW reported bgs. Date verified.,,47B80F9F-34B9-4D02-91C2-D02E6BE97C0C,0x00000000000AF68A,true,,2009-08-26,,
18D20B85-B473-4329-88A1-A33F94AE2864,UC-0005,17112,159.24,159.24,,U2,0,S,USGS,A,USGS,DTW reported bgs. Date verified.,,4EE671D5-5ACF-4412-84F4-DEF3CDA912F3,0x00000000000B523E,true,,2010-01-08,,
18D20B85-B473-4329-88A1-A33F94AE2864,UC-0005,17115,152.09,152.09,,U2,0,S,NESWCD,A,USGS,,,0F50FDF7-CD0A-4F9A-9028-DB2615EE0859,0x00000000000B3AD0,true,,2011-01-07,,
18D20B85-B473-4329-88A1-A33F94AE2864,UC-0005,17117,112.5,112.5,,U2,0,U,,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,AF74FE13-A9CC-41B6-A3DB-DC1A9213CDDC,0x00000000000B40D0,true,,1981-02-13,,
18D20B85-B473-4329-88A1-A33F94AE2864,UC-0005,17121,115.38,115.38,,U2,0,U,,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,0565024F-F159-4CB8-BF50-ED50389D823D,0x00000000000BAB8B,true,,1986-02-06,,
18D20B85-B473-4329-88A1-A33F94AE2864,UC-0005,17116,167.14,167.14,,U2,0,S,USGS,A,USGS,DTW reported bgs. Using USGS date as our date was arbitrary.,,E3AB8C7E-4540-47BC-ADBF-F82BF5EF92F0,0x00000000000BEED1,true,,2010-08-24,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17139,321.29,321.29,,,0,S,NESWCD,A,NESWCD,,,6A9B6412-1E52-44CB-B89F-789BCA8E003A,0x000000000008D93A,true,,2012-08-01,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17135,317,317,,,0,S,NESWCD,A,NESWCD,,,84FFF1E0-BC4A-4D1A-9FA3-9432F6F78A50,0x00000000000984E5,true,,2013-01-06,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17141,316.08,316.08,,,0,S,NESWCD,A,NESWCD,,,06E1C924-9B82-45AD-9789-DD40275C5087,0x00000000000B47C1,true,,2012-01-02,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17140,332.93,332.93,,,0,S,NESWCD,A,NESWCD,,,96A598F1-30A3-4B7B-ACEB-DB3855C95938,0x00000000000B3B46,true,,2011-08-13,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17134,176,176,,U2,0,U,,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,B5894A79-E1A3-47A6-A517-DF66AA0EB82D,0x00000000000B5502,true,,1972-01-09,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17127,201.51,201.51,,U2,0,U,,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,B782405D-0E6C-4F9F-BA90-E160058FDCDF,0x00000000000B6112,true,,1980-01-29,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17145,308.2,308.2,,U1,0,S,USGS,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,EBE5E2D5-EBBB-4056-A138-E5BF36CA19E5,0x00000000000B7C56,true,,2008-02-19,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17150,243.14,243.14,,U2,0,S,,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,001B5587-A3A0-45E4-BD4A-CDE597F0477B,0x00000000000AE896,true,,1991-01-28,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17130,182.14,182.14,,U2,0,U,,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,5B49041E-EE7F-4FC3-A859-FD4C9100B664,0x00000000000C0E89,true,,1976-01-27,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17138,174.75,174.75,,U2,0,U,,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,6246F318-04B4-465B-B159-F3C877053912,0x00000000000BD370,true,,1967-11-02,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17133,171.85,171.85,S,U2,0,U,,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,ACACCB8A-C23F-402F-A126-8D20996ED6CA,0x0000000000095940,true,,1970-04-08,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17144,306.3,306.3,,U2,0,S,USGS,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,98DC74A9-EA87-4767-8217-8E37352CC971,0x0000000000095FDA,true,,2007-08-16,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17126,230,230,S,U2,0,U,,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,709F44B3-2A68-462B-A4A9-8FBE080C2C1A,0x00000000000968E6,true,,1986-02-06,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17132,180.26,180.26,,U2,0,U,,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,9CC53D4F-9AE5-4F05-B758-94E1EE7EF193,0x0000000000098902,true,,1974-02-06,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17131,178.8,178.8,,U2,0,U,,A,USGS,DTW reported bgs.,NMBG hydrologists may have edited USGS data; results may not match with USGS.,43AB496E-609E-4DAA-9249-B41E4C2C0BBE,0x00000000000A4A08,true,,1975-01-22,,
5F6E9C9F-103E-4EFE-9461-B7ADC4F5ACBC,UC-0006,17149,341.79,341.79,,U2,0,S,USGS,A,USGS,DTW reported bgs. Date verified.,,14C5BB84-7712-4AD4-A7E1-B04C7FC19A67,0x00000000000A327C,true,,2010-08-24,,
