Old Table Name,Old Column Name,Reason
Tbl_TaosWLS,County,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,State,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,PublicRelease,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,Expr1,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,WellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,Expr2,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,OSEWellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,HoleDepth,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,WellDepth,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,DepthSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,CompletionDate,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,CompletionSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,CasingDiameter,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,CasingDepth,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,FormationZone,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,Status,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,DataSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,Expr3,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,Expr4,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,DateMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,TimeMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,TimeDatum,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,DepthToWaterBGS,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,LevelStatus,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,DataQuality,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,MeasurementMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,Expr6,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,MeasuringAgency,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,Expr5,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,LocationId,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,Easting,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,Northing,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,UTMDatum,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,Altitude,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,County,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,State,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,PublicRelease,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,Expr1,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,WellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,Expr2,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,OSEWellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,HoleDepth,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,WellDepth,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,DepthSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,CompletionDate,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,CompletionSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,CasingDiameter,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,CasingDepth,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,FormationZone,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,Status,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,DataSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,Expr3,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,Expr4,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,DateMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,TimeMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,TimeDatum,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,DepthToWaterBGS,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,LevelStatus,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,DataQuality,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,MeasurementMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,Expr8,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,MeasuringAgency,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,Expr5,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,Expr6,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,Expr7,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,ScreenBottom,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWSC,ScreenTop,No corresponding sheet (expected 'NMAquifer_{old table name}')
tblAudit,strguid,No corresponding sheet (expected 'NMAquifer_{old table name}')
tblAudit,Objectid2,No corresponding sheet (expected 'NMAquifer_{old table name}')
tblAudit,FieldChanged,No corresponding sheet (expected 'NMAquifer_{old table name}')
tblAudit,FieldChangedFrom,No corresponding sheet (expected 'NMAquifer_{old table name}')
tblAudit,FieldChangedTo,No corresponding sheet (expected 'NMAquifer_{old table name}')
tblAudit,User,No corresponding sheet (expected 'NMAquifer_{old table name}')
tblAudit,DateOfHit,No corresponding sheet (expected 'NMAquifer_{old table name}')
tblAudit,Form,No corresponding sheet (expected 'NMAquifer_{old table name}')
tblAudit,glblguid,No corresponding sheet (expected 'NMAquifer_{old table name}')
tblAudit,SSMA_TimeStamp,No corresponding sheet (expected 'NMAquifer_{old table name}')
TblLoadPDF,OleID,No corresponding sheet (expected 'NMAquifer_{old table name}')
TblLoadPDF,WellPdf,No corresponding sheet (expected 'NMAquifer_{old table name}')
TblLoadPDF,WellOLE,No corresponding sheet (expected 'NMAquifer_{old table name}')
TblLoadPDF,SurfaceWaterOLE,No corresponding sheet (expected 'NMAquifer_{old table name}')
TblLoadPDF,WeatherOLE,No corresponding sheet (expected 'NMAquifer_{old table name}')
TblLoadPDF,AssociatedOLD,No corresponding sheet (expected 'NMAquifer_{old table name}')
Temp_forDTW_bgs,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Temp_forDTW_bgs,DateMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
Temp_forDTW_bgs,DepthToWater,No corresponding sheet (expected 'NMAquifer_{old table name}')
Temp_forDTW_bgs,DepthToWaterBGS,No corresponding sheet (expected 'NMAquifer_{old table name}')
Temp_forDTW_bgs,SSMA_TimeStamp,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',ID,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',AlternateSiteID,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',Date,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',CollectionNotes,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',SampleNumber,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',ParameterDescription,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',ParameterFlag,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',ParameterValue,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',ParameterUnit,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',CollectionRemarks,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',Aquifer,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',AquiferCode,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',WellDepth,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',PlusMinus,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',LatitudeDD,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',LongitudeDD,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',EntityId,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',LabId,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',Time,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',ReliabilityId,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',ParameterCode,No corresponding sheet (expected 'NMAquifer_{old table name}')
'TWDB_AllCty_WQSites&ChemUsed$',LocationId,No corresponding sheet (expected 'NMAquifer_{old table name}')
USGS_WLs_2018_ForSitesInDB,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
USGS_WLs_2018_ForSitesInDB,USGS_Site_ID,No corresponding sheet (expected 'NMAquifer_{old table name}')
USGS_WLs_2018_ForSitesInDB,Formatted_WL_Date,No corresponding sheet (expected 'NMAquifer_{old table name}')
USGS_WLs_2018_ForSitesInDB,WL_Time,No corresponding sheet (expected 'NMAquifer_{old table name}')
USGS_WLs_2018_ForSitesInDB,WL_Time_Datum,No corresponding sheet (expected 'NMAquifer_{old table name}')
USGS_WLs_2018_ForSitesInDB,Time_Datum_Reliability,No corresponding sheet (expected 'NMAquifer_{old table name}')
USGS_WLs_2018_ForSitesInDB,Added_day_to_WL_date,No corresponding sheet (expected 'NMAquifer_{old table name}')
USGS_WLs_2018_ForSitesInDB,Added_month_day_to_WL_date,No corresponding sheet (expected 'NMAquifer_{old table name}')
USGS_WLs_2018_ForSitesInDB,WL__BGS_,No corresponding sheet (expected 'NMAquifer_{old table name}')
USGS_WLs_2018_ForSitesInDB,WL__BMP_,No corresponding sheet (expected 'NMAquifer_{old table name}')
USGS_WLs_2018_ForSitesInDB,WL_Accy,No corresponding sheet (expected 'NMAquifer_{old table name}')
USGS_WLs_2018_ForSitesInDB,WL_Status,No corresponding sheet (expected 'NMAquifer_{old table name}')
USGS_WLs_2018_ForSitesInDB,WL_Method,No corresponding sheet (expected 'NMAquifer_{old table name}')
USGS_WLs_2018_ForSitesInDB,ID,No corresponding sheet (expected 'NMAquifer_{old table name}')
usgswls,ID,No corresponding sheet (expected 'NMAquifer_{old table name}')
usgswls,agency,No corresponding sheet (expected 'NMAquifer_{old table name}')
usgswls,usgsno,No corresponding sheet (expected 'NMAquifer_{old table name}')
usgswls,date,No corresponding sheet (expected 'NMAquifer_{old table name}')
usgswls,WL,No corresponding sheet (expected 'NMAquifer_{old table name}')
usgswls,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
view_SITEWATERLEVELS_Date,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
view_SITEWATERLEVELS_Date,DateMeasued,No corresponding sheet (expected 'NMAquifer_{old table name}')
view_SITEWATERLEVELS_Date,DepthToWaterBGS,No corresponding sheet (expected 'NMAquifer_{old table name}')
view_SITEWATERLEVELS_Date,MeasurementMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
view_SITEWATERLEVELS_Date,LevelStatus,No corresponding sheet (expected 'NMAquifer_{old table name}')
view_SITEWATERLEVELS_Date,DataSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
view_SITEWATERLEVELS_Date,MeasuringAgency,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,WellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,DateMeasured_old,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,DepthToWater,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,DepthToWaterBGS,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,LevelStatus,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,DataQuality,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,MPHeight,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,MeasurementMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,MeasuredBy,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,DataSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,MeasuringAgency,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,SiteNotes,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,LevelStatement,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,SSMA_TimeStamp,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,PublicRelease,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,Geometry,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,DateMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,TimeMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_archive,TimeDatum,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,WellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,DepthToWater,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,DepthToWaterBGS,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,LevelStatus,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,DataQuality,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,MPHeight,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,MeasurementMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,MeasuredBy,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,DataSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,MeasuringAgency,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,SiteNotes,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,LevelStatement,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,SSMA_TimeStamp,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,PublicRelease,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,Geometry,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,DateMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,TimeMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevels_bak,TimeDatum,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,WellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,DateMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,TemperatureAir,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,DepthToWaterBGS,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,MeasurementMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,DataSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,MeasuringAgency,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,Notes,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,SerialNo,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,PreProcessDataField,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,ServerReceiptDate,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,WellntelReadingType,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,SensorHgtAboveMP,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,SpeakerToMicLength,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,PublicRelease,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,Created,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,EventID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic,ImportID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,WellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,DateMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,TemperatureAir,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,DepthToWaterBGS,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,MeasurementMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,DataSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,MeasuringAgency,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,Notes,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,SerialNo,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,PreProcessDataField,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,ServerReceiptDate,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,WellntelReadingType,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,SensorHgtAboveMP,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,SpeakerToMicLength,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,PublicRelease,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,Created,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,EventID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Acoustic_Daily,ImportID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,WellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,DateMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,TemperatureWater,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,WaterHead,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,WaterHeadAdjusted,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,DepthToWaterBGS,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,MeasurementMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,DataSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,MeasuringAgency,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,QCed,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,Notes,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,Created,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,Updated,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,ProcessedBy,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,CheckedBy,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure,CONDDL (mS/cm),No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,WellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,DateMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,TemperatureWater,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,WaterHead,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,WaterHeadAdjusted,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,DepthToWaterBGS,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,MeasurementMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,DataSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,MeasuringAgency,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,QCed,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,Notes,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,Created,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,Updated,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,ProcessedBy,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,CheckedBy,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Daily,CONDDL (mS/cm),No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,WellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,DateMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,TemperatureWater,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,WaterHead,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,WaterHeadAdjusted,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,DepthToWaterBGS,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,MeasurementMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,DataSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,MeasuringAgency,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,QCed,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,Notes,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,Created,No corresponding sheet (expected 'NMAquifer_{old table name}')
WaterLevelsContinuous_Pressure_Test,Updated,No corresponding sheet (expected 'NMAquifer_{old table name}')
WeatherData,LocationId,No corresponding sheet (expected 'NMAquifer_{old table name}')
WeatherData,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WeatherData,WeatherID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WeatherData,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WeatherPhotos,WeatherID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WeatherPhotos,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WeatherPhotos,OLEPath,No corresponding sheet (expected 'NMAquifer_{old table name}')
WeatherPhotos,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WeatherPhotos,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
